fans,lights,fridge,tv,ac,water_heater,washing_machine,microwave,num_family_members,house_size,num_rooms,voltage,electricity_bill
4,7,1,1,0,1,1,0,2,2959,2,228.66711721821906,3024.4357770409233
2,5,1,1,1,0,0,1,1,3219,9,246.9653288710345,3938.8103197884893
3,8,2,2,1,0,0,0,6,1078,1,240.33370689401082,4576.472665486402
4,9,1,0,2,0,1,0,6,2924,4,238.95710452454216,7147.388083078349
1,11,1,2,0,0,1,0,4,1698,2,233.42415279989882,1771.351850152869
1,7,1,1,1,0,0,0,2,2019,4,237.31654699008192,3858.749898825074
0,14,1,1,0,0,0,1,2,3171,5,247.76486255449743,1566.7424833619864
4,11,1,0,1,1,1,0,1,1171,5,247.12731516235223,5877.226106637292
5,15,1,2,0,0,0,1,3,3297,4,228.33967937081943,2106.523841230319
1,10,1,1,0,1,0,0,1,964,2,229.43909651868717,2715.0274240767403
0,8,1,1,0,1,1,0,6,3107,2,232.86511190942787,2764.7196129828917
3,14,1,1,0,0,1,0,6,3854,2,237.97488121776064,1966.0543231542088
3,10,1,2,2,0,0,0,4,3346,2,250.0,7140.982215120746
1,9,1,1,0,0,0,0,1,2861,9,223.79030891495773,1274.5453337713332
0,4,2,1,0,0,0,0,4,1103,9,223.58720201976487,1152.6980161442082
4,11,1,0,1,1,0,1,5,1623,1,232.46031480882553,5738.5464908446365
6,13,0,1,0,0,0,0,4,1740,3,229.16747949501664,1526.8539436977926
2,6,1,1,1,0,0,0,7,2092,1,221.01751770487238,3936.0976631396597
4,7,1,1,0,0,1,0,1,995,5,223.16469522702712,1610.3687270190007
4,11,1,1,0,1,1,0,6,1173,9,236.6570374252248,3200.6373208811465
2,12,2,1,0,1,0,0,1,2553,7,239.6976789277681,3201.224933405799
4,8,2,1,0,1,1,0,6,2212,6,245.00671576746208,3364.9242317555713
2,6,0,1,0,0,0,0,3,2198,9,225.31640832794724,871.0197589604285
2,9,0,1,0,0,0,1,2,3075,9,229.67935600244266,1170.645125599213
3,16,1,1,1,0,0,0,2,2053,9,235.79053365768561,4601.333981952791
1,13,2,2,0,1,1,1,5,3483,1,237.82904813672786,3677.5849844781033
8,9,1,1,0,0,0,0,3,3898,6,221.88633124509784,1726.9801216173591
3,7,2,2,0,0,0,0,7,2055,8,235.31934654952656,1659.5939995187464
4,10,1,1,1,1,1,0,3,3746,6,239.1457425819416,5957.288537696059
1,11,1,1,2,0,1,0,5,2383,4,246.88275693267684,7220.173922982055
2,12,0,1,0,0,0,0,4,2557,2,229.62243626241403,1200.7005482792827
2,9,1,1,2,0,1,0,3,3687,5,240.21074295561053,7201.59382816605
2,3,1,1,0,0,0,0,5,2747,9,225.4274123366062,1026.1478911217046
2,7,1,2,0,1,1,0,1,2740,6,247.09160336813292,2986.409296279362
9,8,2,1,0,1,0,0,3,3051,1,250.0,3429.759960952106
3,14,1,1,1,1,1,1,5,3005,8,249.12129503450802,6232.880171904201
0,12,1,0,0,0,0,0,5,556,9,223.07615277437156,1157.5930770971202
3,9,1,1,2,0,0,1,3,1115,5,243.7798563585786,7065.230247500668
5,13,1,1,2,0,0,1,7,2726,6,240.16143033652844,7408.937127385698
3,14,0,1,0,0,0,0,2,2722,4,243.39702506997844,1369.9930416827408
2,5,1,2,0,0,0,0,6,3144,2,226.24118510523874,1296.55696016094
3,15,1,1,1,1,0,0,2,1301,2,236.56886275693066,5921.206155600632
1,14,2,1,1,0,1,1,5,3653,2,236.98561705889017,4991.220124279576
3,8,1,1,1,1,1,0,2,2998,7,239.15678895078292,5835.2414558070695
4,6,1,1,0,1,0,0,4,1379,3,236.9416028623069,2639.549076785302
4,16,1,2,1,0,0,0,3,1269,1,250.0,4747.317174210659
2,8,1,1,0,1,0,0,4,2548,4,238.13282063901943,2657.9770000784993
2,11,1,1,0,0,1,0,4,3676,7,224.0333976836319,1679.3757981153037
5,14,1,0,1,1,0,1,7,3588,8,238.8272539676349,5976.365379349671
1,10,1,2,0,1,0,0,2,3648,8,239.65108604408636,2878.3437456854745
4,12,1,1,0,0,1,0,5,918,6,229.31886543182324,1940.5808578194426
6,12,2,1,1,1,1,0,5,900,1,250.0,6548.995291142779
6,6,1,0,0,1,0,0,6,3364,6,246.15506045529517,2736.663005389752
3,10,1,1,0,0,1,1,5,2011,9,236.79985865593878,1805.2196735772209
3,10,1,2,1,0,1,0,1,3615,4,232.49651750984458,4668.373477311075
2,12,2,0,1,0,0,1,2,328,7,250.0,4564.046826621216
2,10,1,1,2,0,0,0,2,3653,9,239.17083362770938,6978.513679336916
3,8,1,0,1,1,1,0,3,1699,3,225.27779853422584,5663.590305834361
3,6,2,1,0,0,1,0,7,1768,2,234.45972172640472,1738.330498398677
5,14,1,1,0,1,0,1,3,3923,4,239.04833256615893,3290.3554287595157
1,12,1,0,0,0,0,0,4,1656,1,230.1255695053554,1236.470473994665
2,10,1,0,0,0,1,0,7,2412,4,233.4849577703475,1535.4685083919799
2,8,1,1,0,0,1,0,2,3600,9,227.8111006922177,1575.5496643556878
5,6,0,0,0,0,1,1,5,1161,5,225.50281304023588,1343.3779008900888
2,5,1,1,1,1,1,0,1,752,6,233.05410821761552,5550.154402487138
2,13,0,1,0,0,0,0,5,3108,7,235.31406620950506,1276.4970189978462
5,15,1,1,0,1,0,0,1,2697,6,227.35096319716675,3279.621317257786
7,12,0,2,1,0,1,1,1,1088,3,238.5039058916652,4828.372130843095
2,9,1,1,0,1,0,0,3,1087,3,234.29983687710742,2717.967296288661
2,6,1,1,0,0,0,0,1,1070,6,231.22518206948388,1127.8610677788295
2,11,1,2,1,0,0,1,7,1909,5,244.92218782597112,4447.832348730864
3,13,1,0,1,0,0,0,6,3641,7,236.77980610744544,4248.459383736135
2,7,1,1,0,1,1,0,3,2939,8,227.0694768197692,2841.7342759470735
4,7,1,1,1,0,1,1,4,2510,8,238.8573740895576,4520.726456118399
3,13,1,1,0,0,1,0,1,1415,2,249.25104102575474,1888.4166883336406
5,15,1,1,0,0,1,0,7,3879,5,221.1367689766615,2179.295039540563
2,11,1,1,0,0,1,0,5,1477,4,243.19027710399848,1696.1564997830965
5,9,1,1,0,1,0,0,2,1095,2,229.66335379250955,2902.359715980186
5,5,1,2,1,0,0,0,3,410,3,234.82215426511158,4236.515519826974
3,8,1,1,0,0,1,0,2,2713,3,237.96045051119484,1596.100334285881
4,5,1,1,0,1,0,0,3,1765,1,231.17510787902847,2599.7639150062337
0,13,1,1,1,0,1,1,6,2595,8,234.78620783686839,4587.505489814493
2,13,1,1,1,0,0,0,7,3577,4,241.68911417191777,4313.885751084688
3,11,1,0,1,1,1,0,4,841,7,235.68839459749685,5863.6853755397315
2,13,1,1,0,0,1,0,2,2885,3,231.20049818421535,1790.4709466719369
4,6,1,1,1,0,0,0,5,348,4,246.3732041741743,4082.1558919142135
1,9,2,0,1,0,0,1,5,3312,7,236.8464210016271,4247.008779142094
2,7,2,2,0,0,0,0,5,1376,7,225.00019309705252,1674.3414778668036
3,6,1,1,1,0,0,1,4,3375,1,219.47166730301421,4103.854445567714
5,8,2,1,1,0,1,0,4,3454,5,246.85095172019575,4846.973079296471
1,18,1,2,0,1,0,0,7,729,6,234.7246479144535,3277.2542071058583
5,10,1,0,0,1,1,0,4,3419,6,218.81427431762287,3131.7498582436024
4,14,1,1,0,1,1,1,4,2619,2,237.82888000689013,3525.474811422677
3,11,1,1,1,1,1,0,7,2390,6,243.52196412567906,5990.427379042648
3,7,1,1,2,0,0,1,4,1282,5,236.68450648921385,6978.453367602087
3,9,2,1,1,1,0,0,2,1673,9,246.60085178757453,5909.114345983546
3,14,1,1,1,0,0,0,3,1788,6,224.92132811291754,4444.415139104868
4,7,1,0,0,1,0,0,5,2850,2,224.0972950345166,2615.8477655106594
3,10,1,0,0,1,1,0,2,2374,6,218.5336106877334,2967.0964498289504
1,11,1,1,0,1,1,0,7,3931,5,241.79755419810297,3008.7850362954905
5,6,1,0,0,0,0,0,2,847,4,219.87134547807068,1214.1189950261196
5,15,1,1,1,1,1,0,6,3603,6,245.4955282248669,6333.236594391882
0,17,1,1,1,0,1,0,6,2267,9,236.76687803588763,4653.5546189072875
5,8,0,0,1,1,0,0,4,2551,4,232.07731923537963,5210.368347302788
1,12,0,1,0,0,0,1,6,3026,1,227.19195989433751,1189.8334468428304
7,11,1,2,1,1,1,1,2,3112,8,239.9674422670356,6464.541190658921
1,6,1,1,0,0,1,0,4,892,1,231.37931500490336,1334.042263320773
4,11,0,1,0,1,0,1,4,1061,3,234.4159849396603,2736.8023732254715
4,12,1,1,0,0,1,0,2,3755,3,224.48998366727517,1929.6117149872737
2,7,1,1,1,1,1,1,4,2780,7,245.55567796602264,5789.179010264651
3,14,1,1,1,0,0,0,4,343,7,245.42586033768345,4460.762139241599
3,7,2,1,0,1,0,0,5,2686,7,237.25684405972828,2936.4011529973877
6,12,1,2,0,0,0,0,2,1592,7,227.9667606797202,1932.5154502598543
5,10,1,1,0,0,1,0,1,1386,4,233.82440025066245,1846.3473768134925
4,11,1,1,2,0,0,0,2,1955,4,249.40397846086614,7158.186330799487
2,14,1,1,0,0,0,1,4,474,8,233.20112820937842,1724.217235859829
2,2,1,1,0,0,0,0,3,2515,3,225.49215799593597,959.8386369921033
8,9,0,2,0,0,1,1,7,944,6,232.88391225478833,1960.236912935081
3,18,1,1,0,0,0,0,3,3212,4,233.94719646838948,1843.3031051577263
3,7,1,2,1,0,0,0,7,654,6,232.98458957301304,4171.051265277474
3,3,1,1,2,0,0,0,4,1601,4,237.7482381420711,6629.026321855769
2,6,1,2,1,1,1,0,7,1276,9,235.03134482372852,5698.9360877091
2,10,1,1,0,0,0,1,5,1382,5,242.77330361725708,1488.4075431371812
3,11,1,1,0,0,1,0,5,657,8,222.24193951569202,1799.9095897363586
7,11,0,2,0,0,0,1,1,1276,2,235.05521153790522,1727.4157047406827
3,12,1,1,0,0,0,1,2,522,4,234.37325663045632,1676.3074020835481
2,11,1,1,1,1,1,0,2,1608,3,235.52223540083725,5898.23733272811
3,10,2,0,2,0,1,0,1,2924,7,229.34289923015223,7515.493670269041
5,8,1,1,1,0,0,0,5,3770,8,226.1017054212048,4254.979457764603
3,7,1,0,1,0,0,1,7,2448,9,241.56797404110387,4092.737284240044
1,8,2,0,2,0,0,0,3,450,5,238.55570871998535,6854.204031676883
2,17,1,1,0,0,1,0,3,3927,3,221.96644388191012,2072.689026733251
3,7,0,0,1,0,0,0,4,477,5,226.45337977458138,3597.482146649409
3,13,1,1,0,1,0,1,6,3331,2,227.98312256722758,3108.011422665951
3,10,1,1,0,0,0,0,6,2434,4,238.8034306071576,1459.0805330523986
5,11,0,1,0,1,0,0,1,3602,8,241.0546734323351,2755.3635469055625
1,18,1,1,1,1,0,0,3,504,4,239.89297265990925,5941.7471968346645
5,11,1,1,0,0,1,0,5,3928,8,246.89641978266997,1892.9260469090723
3,11,1,1,0,1,1,0,2,2432,2,236.42917700734748,3161.7112270108696
2,9,1,1,1,0,1,1,5,2312,7,230.26670989767752,4484.412308882045
5,8,1,1,0,0,0,0,1,1624,8,218.3014654171775,1460.0968024275476
2,9,1,1,1,0,1,0,4,3525,4,236.66315167502577,4340.4767261803545
3,5,1,1,2,0,0,0,7,917,9,232.48452536516052,6753.527505808927
4,14,1,1,0,1,1,0,6,3851,2,228.55762725879282,3443.2909264639825
3,9,1,2,2,1,0,1,5,972,9,250.0,8596.158378663928
4,6,1,1,1,0,1,1,5,2840,2,223.85084328648253,4433.771613135668
2,4,1,1,0,1,0,0,1,3464,6,231.18008576947736,2457.5823050981307
4,12,0,1,0,1,0,1,1,904,8,242.21542222692898,2827.5486886723156
2,9,1,1,0,0,0,1,4,1805,8,223.89145823806368,1408.8923792360436
3,8,1,1,0,0,0,0,2,3008,8,222.10008823599122,1330.5318360273113
5,10,2,0,0,0,1,0,6,3001,7,233.22826721404698,1986.1275093520146
3,9,1,1,1,1,1,0,3,380,2,245.2249969802803,5868.344576866976
6,8,1,1,1,0,0,1,2,1022,5,250.0,4427.966750647678
2,9,2,2,1,1,1,0,5,3123,7,250.0,6219.586189377138
7,11,1,1,0,1,0,0,3,3031,9,224.82605884073678,3189.1595589383423
3,9,1,1,1,1,0,1,5,2333,4,249.73260721094812,5702.375920224863
4,11,1,1,0,0,0,1,1,3260,4,233.8832104622314,1619.728509140421
6,17,1,1,0,0,1,0,3,2980,4,235.2116103748706,2314.9704933338157
5,9,1,1,1,0,1,1,7,311,5,242.03983434864716,4752.422641100468
3,14,1,1,1,0,0,1,2,1556,6,223.25153576788745,4600.703732636127
2,18,1,1,1,1,0,1,1,2094,4,250.0,6095.822012519163
3,10,1,2,1,0,0,0,3,2551,8,243.69415496685488,4400.433866753826
5,9,0,1,1,0,0,1,1,3602,5,236.929654962609,4102.710172628574
2,15,0,1,0,0,1,0,7,1205,3,213.8143892036076,1639.7029029976452
4,10,1,1,0,0,1,1,2,441,7,234.79922014872412,1914.5778401638108
4,7,1,2,0,0,0,0,5,933,8,226.69713502747672,1489.963284687821
2,7,1,0,0,0,1,0,5,2852,7,212.94343405608856,1300.0589125529557
3,9,1,1,2,0,0,1,1,2269,1,248.11029553314046,7081.1291427164715
4,10,2,1,1,1,0,0,1,438,8,237.25742880014815,6026.650604766993
4,9,1,1,1,1,0,0,4,1261,8,242.0005515708209,5645.482049417888
4,15,0,1,0,1,0,0,5,2863,6,237.14155810700422,2960.343384314619
2,11,1,1,0,0,0,0,3,1732,2,233.79416997792475,1434.641041583927
4,11,0,1,0,1,0,0,2,731,1,227.80318714929993,2634.6548350119924
2,8,1,1,0,1,0,0,5,3909,6,243.73636861486733,2700.143947280317
3,15,1,1,0,0,0,1,3,3336,8,237.87089554202024,1859.6492838048148
5,13,1,1,2,1,0,0,1,3551,4,244.86690392404046,8718.877146751967
0,15,1,0,0,0,0,1,5,576,5,230.84125683039593,1476.2474838355747
3,8,1,1,0,0,0,0,2,3344,9,230.64571132403316,1306.2679503000084
3,11,2,1,1,0,0,0,6,3272,3,238.68126958113365,4586.97229680481
3,10,2,1,1,1,1,0,6,3541,9,247.30287678038633,6218.793672755878
2,11,1,1,0,1,0,0,1,860,9,249.97958572055248,2861.0458362132204
2,8,1,1,0,1,0,1,2,2642,9,237.42723362181894,2790.8923751767234
2,4,2,1,1,0,0,1,6,1162,3,238.02306144997192,4223.664534464618
4,17,1,1,0,0,1,0,2,455,8,230.61170415271465,2205.4421509894273
3,9,1,1,1,1,0,1,4,934,3,242.17946435149048,5632.1706945791575
1,14,2,1,1,0,0,0,5,3380,5,234.74152161218794,4599.761452279612
1,10,1,0,0,0,1,0,6,2034,5,230.11826684181315,1473.6236890936448
3,15,2,1,0,0,1,0,1,3977,3,242.0371167939067,2253.4593434161075
3,14,1,1,1,1,0,0,5,417,7,232.363134517935,5849.899430610834
2,5,1,0,1,1,0,0,2,1645,1,239.52142686350592,5137.960231212419
2,12,1,1,0,0,1,1,2,2947,7,235.25629125820183,1849.5894439162064
2,11,1,1,2,1,1,0,6,2048,1,250.0,8695.961940763842
3,12,1,1,0,0,0,1,3,3563,6,234.8660741376213,1667.9057690823802
1,9,1,1,0,0,0,0,1,3965,5,227.79062634866804,1217.2203134003735
7,12,1,1,0,1,0,0,7,3630,9,234.48006150396102,3211.1057341589335
4,14,1,1,0,1,0,0,2,2391,5,240.87106350749397,3096.666755106538
2,11,1,1,0,0,0,1,4,3754,4,229.83679023871295,1480.271606380538
3,10,1,1,1,0,0,0,6,2257,7,232.02320629658828,4193.441118093835
1,9,1,1,0,1,0,1,1,3819,9,242.4287768032055,2706.7163332015407
2,12,1,1,0,1,0,1,2,1659,9,239.77436853722878,2943.9149557862315
0,5,1,1,0,0,0,0,5,3333,6,213.85330867382487,922.4127813164702
5,13,0,1,0,0,0,0,5,3085,4,237.0484964341783,1449.8492849841946
2,10,1,1,0,0,0,0,2,1132,2,243.67267661549212,1372.7209365286185
6,13,1,1,0,0,1,0,5,382,2,225.24290707186233,2115.5973527626093
0,8,1,1,0,0,1,0,5,3511,5,231.53709711098404,1380.7129623530136
5,9,2,2,0,0,1,0,6,3690,4,222.2279826813918,2229.8348737713145
3,14,2,1,1,0,1,1,2,565,8,237.33937486965883,5168.107706937288
2,4,1,2,0,1,0,0,2,3358,7,224.13186124274344,2572.8523932728344
3,12,1,1,1,0,0,0,5,1303,9,235.44706049134146,4356.270029145644
3,11,0,1,2,1,1,0,2,1347,4,238.84562293320064,8504.944362884607
3,10,1,0,0,1,1,0,4,1207,4,217.3912895115492,3002.291656836074
4,15,1,1,1,0,0,0,3,1667,1,236.03692920227343,4643.141787822672
6,2,1,0,0,1,1,0,7,1201,4,224.56974407321405,2697.9776586436324
3,6,1,1,0,1,1,0,2,3733,1,235.60970354330715,2892.9235038570637
3,10,1,1,1,0,1,0,3,2696,5,243.22450359993218,4491.741813709947
2,7,1,1,0,1,1,1,5,3221,7,232.6854993078425,2979.549051579994
3,8,1,1,0,0,0,1,2,535,6,229.72709365157007,1476.4312310549374
3,8,1,0,0,0,0,0,1,2192,3,230.22478697245347,1191.3864669175919
3,14,1,2,0,0,0,0,4,1224,1,231.9136286339227,1835.6930148413435
3,7,1,0,0,0,0,0,1,2841,1,233.29008027200828,1152.9285796387496
4,2,0,1,2,1,0,1,5,1905,8,244.4849748754664,7876.705021710147
1,13,2,0,0,1,1,1,1,3211,4,248.06113761385038,3350.8295100583764
1,12,0,0,1,0,0,1,1,1429,9,217.42961837913992,3885.737668368303
1,13,1,0,1,0,0,0,1,2056,8,245.3408947592772,4119.104536190063
0,10,2,1,1,0,1,1,3,3183,7,239.02915425434628,4687.589777887681
4,9,1,0,1,0,1,0,3,579,9,223.35730990074262,4390.452700232178
3,11,1,1,1,0,0,1,1,3400,4,236.77395441185004,4389.396272104047
1,10,0,1,0,1,0,0,6,1465,4,234.15825856052786,2433.2493831541965
3,6,2,0,0,1,1,0,5,2805,5,220.43366550075666,3014.220775588338
3,4,0,0,1,0,0,0,6,1308,7,239.34654867594188,3473.192222051331
3,11,2,1,0,1,0,1,4,3563,3,240.38528187945795,3238.523610277035
3,8,0,1,0,1,0,1,5,2638,5,231.86134725405776,2521.9264558645436
1,10,1,0,1,0,0,0,1,3560,8,235.0548478393958,3985.520417305411
2,6,1,1,0,1,0,0,5,1134,5,241.5535836344955,2515.326873044985
5,13,1,1,0,1,0,1,5,3802,2,227.5067770560197,3217.8180399982066
1,11,2,1,0,0,1,0,4,2871,1,222.7488577446132,1898.1241780071039
4,12,1,2,0,0,0,0,3,2682,9,241.3780935895221,1790.01963898557
3,11,2,0,0,0,0,1,3,2510,3,225.4905655943519,1689.994977876223
1,12,1,2,1,0,1,0,1,1621,1,243.2657098228072,4666.917088819729
2,17,1,1,1,1,0,0,7,3589,8,244.74644162365936,5992.436721139523
1,11,1,1,0,0,0,0,4,3142,5,239.1400036559218,1332.4671261851734
3,1,0,1,0,0,0,0,1,2658,3,219.10232743545066,625.2120601428793
1,9,0,1,0,1,0,0,5,3107,9,246.30527704039926,2337.5874876746443
2,6,2,1,0,0,1,0,4,3255,5,220.21044966516018,1688.4190651223405
2,7,1,1,0,1,0,0,6,2723,2,238.68246066201337,2632.9364225355594
3,13,1,1,0,0,1,0,5,325,7,227.93305649328005,1891.4392130202482
3,11,1,1,0,0,0,0,3,2622,1,240.5987886116947,1473.5827876825147
6,10,1,0,0,0,1,1,1,1162,4,216.83981255902918,1918.3958536011912
3,12,1,1,0,0,1,0,6,3892,2,242.3320969284571,1833.8860305793535
3,9,1,0,1,0,0,0,5,3380,1,234.43193923419918,4024.836262979342
4,10,1,1,1,0,0,1,5,2367,5,235.8683440287741,4425.657718648208
0,7,0,1,0,0,0,0,3,1091,4,227.71017133220204,792.0217611517802
3,9,1,1,0,1,0,0,5,1452,6,229.6058782725908,2829.024917909352
3,7,1,1,0,0,0,0,3,568,8,236.13790905469958,1300.4115139179646
1,13,1,1,1,0,0,0,3,1956,4,247.62993951066227,4271.093845669878
4,8,2,2,0,1,0,0,7,2848,3,234.6583920447478,3264.9875594522396
4,13,1,1,0,0,0,0,5,2173,4,236.56550064231902,1667.6893041158226
2,10,1,1,0,0,1,0,2,964,5,235.35175969733302,1683.7877238609115
6,1,1,0,0,0,0,0,1,2419,2,222.47825554287266,1018.8269073746204
2,16,1,1,1,1,0,0,6,622,4,242.3171289890029,5873.716150446938
2,13,1,0,0,0,0,0,1,902,1,226.11420794153747,1401.7546872248927
4,11,1,1,0,0,0,0,4,3622,5,224.54036118340102,1593.761118259837
1,11,1,1,2,1,0,0,5,3283,6,242.50421669947,8343.973079110447
3,7,1,1,0,0,1,0,5,830,3,212.26001847303178,1540.5827067241376
2,15,0,1,0,1,0,0,2,2421,8,239.9139878817816,2783.789751580754
2,19,1,1,1,0,0,0,7,2919,4,243.39577710883026,4696.767188983828
2,8,1,1,0,0,0,0,4,3699,3,217.55430413411264,1261.9536155191959
4,10,1,1,0,0,0,0,3,592,3,216.18404805314668,1527.9658358988845
1,13,1,1,0,1,0,0,3,1719,5,228.91995583863178,2916.731969315372
7,12,1,2,0,0,1,0,3,2001,9,244.17926428697132,2246.5076860100726
3,11,1,1,1,0,0,1,5,1273,9,225.93710920093994,4380.123227868159
6,12,1,1,0,0,1,1,4,3024,7,247.7169714850887,2138.6870574473764
4,11,1,2,0,1,0,0,5,2968,8,250.0,3133.627901008831
5,11,1,0,1,1,1,0,6,2346,1,242.26542296146042,6005.687272734194
4,5,1,1,1,0,0,0,1,884,3,221.57535295491215,4012.6781584606915
3,4,1,1,1,0,1,0,1,1116,7,245.76689667168307,4139.098118734161
5,13,1,1,0,0,0,0,6,3266,2,233.9714713141939,1716.867155413213
1,5,1,1,1,0,0,0,3,398,2,219.60061364803244,3812.9967191630453
6,6,0,1,0,1,0,0,5,2696,8,247.88150100018024,2539.407621935788
4,10,1,1,0,0,0,0,5,775,4,223.961805213864,1458.5635801908684
4,9,1,1,0,0,0,0,3,1974,5,237.22293171978788,1385.2363628777669
1,14,1,1,0,0,0,0,3,2746,2,219.47082330198342,1594.7452444678129
4,12,1,0,0,0,0,0,6,2554,2,230.50174597692632,1445.4498386637965
3,10,1,1,1,0,1,0,3,1125,9,244.55570591302413,4493.349355393004
8,13,1,1,1,0,0,0,6,1732,6,237.46776549224586,4783.306816505085
2,11,2,0,0,0,0,0,1,3181,9,221.71246264504433,1560.6508163417852
4,9,1,1,1,0,1,0,3,1914,4,242.02128312086188,4512.023468141002
3,15,1,1,0,1,0,1,3,1447,3,228.3541865533581,3209.5933679577033
1,11,1,2,1,1,0,1,6,3644,1,243.66783401532842,5780.98970937081
3,10,1,1,0,1,1,0,1,1962,7,230.9930419770515,3137.231900324061
4,10,1,1,1,1,0,0,4,344,1,231.48285360763208,5736.240448990067
2,7,1,0,0,1,1,0,3,3649,8,226.27034014080044,2770.0384876079775
4,9,1,1,0,0,1,0,3,2464,9,227.9835994670447,1765.2152195961062
4,11,1,1,0,0,1,0,5,2661,8,231.65853182914444,1866.1481237598157
5,11,0,1,2,1,0,1,5,2866,8,245.60404862504043,8422.91603764209
0,12,1,1,0,0,0,0,5,2592,6,225.75979145838195,1350.5791753190322
1,9,1,1,0,0,0,0,6,2126,2,217.29156874181132,1244.6605289690988
4,11,2,1,0,0,0,0,2,1061,1,249.30965990292367,1835.75365288217
6,10,1,1,0,0,1,0,2,1029,1,237.37204050434283,1929.3479282449912
2,11,1,0,0,1,1,0,3,1001,8,227.63501421651304,2971.775353660472
3,10,1,1,0,0,0,0,1,2467,2,220.66460564299447,1477.1471875679315
5,14,1,0,1,1,0,0,1,877,4,250.0,5928.745110127193
3,11,1,1,0,0,0,0,5,3948,3,231.06644911067585,1516.0532229422909
1,12,1,0,0,0,1,0,4,725,7,238.12656803049123,1482.4641896504922
3,11,1,1,1,0,1,1,3,2101,3,246.62822025650974,4667.719655385806
3,11,1,1,0,0,0,0,7,1724,2,231.30647056758752,1447.6508555760645
4,12,1,1,0,1,1,1,5,2094,4,229.7294541594602,3387.397468807602
3,6,1,1,1,0,0,0,2,1789,4,229.89011230156873,4043.7728408865664
3,6,1,1,0,0,1,0,7,3721,5,247.64404333560637,1465.1917078966121
3,14,1,1,0,0,0,0,6,3796,2,227.3734433032841,1695.9415869510824
5,10,1,0,1,0,0,0,4,896,5,233.3058395481741,4252.368263704941
3,9,1,1,0,0,0,0,7,3966,2,223.0309144137478,1349.9719697263065
2,13,1,2,0,0,0,0,5,2027,9,243.1773730824489,1652.8959246914808
5,14,1,0,0,1,0,0,2,918,9,221.90195728257478,3075.215402687516
4,10,0,1,0,1,0,0,6,2852,7,246.49864897599366,2620.1978662853594
3,6,1,0,0,0,1,1,3,1420,1,229.57611022524122,1465.4408120262283
3,9,1,1,1,1,0,0,1,442,5,231.08865378680548,5551.705461242152
1,14,1,1,0,0,1,0,6,2024,2,236.2200330931608,1760.9831292652084
5,8,2,1,1,0,0,0,3,3027,6,224.01240205321685,4557.220785849694
6,11,0,1,1,1,0,0,4,2583,1,226.1890184293435,5601.644130455888
4,7,1,1,1,0,1,1,6,2516,1,226.0434202738826,4462.18986469785
4,5,1,1,1,1,0,1,3,1133,7,246.53379021818085,5530.789587074802
4,16,1,1,0,1,1,0,3,3257,6,231.1444873780353,3565.9764021129454
4,12,1,0,0,0,0,0,6,2127,4,239.8879379774669,1464.6867765868917
4,13,2,1,0,0,0,0,1,2433,3,247.6545555671931,2011.284014613548
3,12,1,1,0,1,0,0,3,3722,2,235.9252957532882,2988.9944900111796
1,8,0,1,0,1,1,0,7,2727,6,233.03366484349763,2560.12256407211
0,8,1,0,0,0,1,0,6,1831,9,224.09664595457696,1278.26343344524
3,11,1,1,0,0,0,0,7,1759,9,244.538706267027,1509.6236130119798
3,6,1,1,0,0,0,0,6,611,3,223.50333248195508,1244.6674837717553
3,13,1,1,1,0,0,0,1,3921,1,240.01230364594332,4430.946837518525
3,10,2,1,0,1,0,0,3,3844,1,227.8912810580611,3096.3784494876845
2,6,0,1,0,0,0,0,5,2926,9,228.09880275356917,859.4674176934075
1,8,1,1,0,0,1,0,2,1672,4,239.34504025274305,1463.7733127089678
3,13,1,1,0,0,0,0,5,2915,3,243.21845994213132,1568.5168535743114
5,9,0,1,1,0,0,0,3,3031,3,230.99875157966417,4070.477579986506
6,5,1,2,0,0,0,1,1,3614,2,235.64815307481277,1601.9487934411627
1,10,2,0,0,0,0,0,6,1677,3,224.00861500039898,1426.867902771653
4,11,1,2,0,1,1,0,5,2408,7,239.33417738993637,3439.328770160772
10,12,1,1,0,0,0,0,4,1694,4,244.27712523077886,2022.2315718907225
3,8,1,2,0,1,1,0,4,1020,1,228.5022110871826,3168.5838024673085
2,10,1,1,1,0,0,0,4,1501,4,230.73659999472233,4198.968298315217
2,11,1,1,0,0,0,0,6,1159,3,232.8521854264816,1376.2766029007794
1,11,2,1,0,1,0,0,2,3834,4,231.81593938761026,3042.19361720447
3,8,1,1,0,0,1,1,3,1509,9,235.02733105207557,1720.8773567248343
8,15,1,1,1,0,0,0,2,388,6,244.64526789137577,4883.15149628981
4,6,1,1,1,0,1,0,2,1753,9,244.52752765072557,4429.62940481368
4,8,1,1,0,0,1,0,1,1717,4,228.4547577865037,1693.7536327157975
4,8,1,0,0,1,0,1,2,2152,8,235.67365575598564,2752.829757907278
5,9,0,1,0,0,1,0,5,344,5,227.53746852965742,1517.214632116034
2,10,1,1,2,0,0,1,1,1898,2,240.78504298075026,7087.623574040803
3,12,1,0,1,1,0,1,1,3282,2,233.05402029215307,5726.531786688094
1,5,1,1,1,1,0,1,1,376,6,235.04966653752552,5284.045386659988
3,10,1,1,1,0,0,1,4,3084,4,240.45994041333293,4359.496616263883
2,9,1,0,0,1,0,0,5,1768,2,244.47914758404548,2627.094944910019
1,7,1,2,1,0,0,0,6,1468,2,242.0936462541846,4112.59123456496
